7977.7998,7930.6001,7907.7002,7878.7002,7935.1001,7876.2998,7914.8999,7944,7947.1001,7929.7998,7919.5,7929.8999,7880,7748.3999,7548.6001,7637.1001,
7930.6001,7907.7002,7878.7002,7935.1001,7876.2998,7914.8999,7944,7947.1001,7929.7998,7919.5,7929.8999,7880,7748.3999,7548.6001,7637.1001,7344.5,
7907.7002,7878.7002,7935.1001,7876.2998,7914.8999,7944,7947.1001,7929.7998,7919.5,7929.8999,7880,7748.3999,7548.6001,7637.1001,7344.5,7410,
7878.7002,7935.1001,7876.2998,7914.8999,7944,7947.1001,7929.7998,7919.5,7929.8999,7880,7748.3999,7548.6001,7637.1001,7344.5,7410,7335.3999,
7935.1001,7876.2998,7914.8999,7944,7947.1001,7929.7998,7919.5,7929.8999,7880,7748.3999,7548.6001,7637.1001,7344.5,7410,7335.3999,7403.8999,
7876.2998,7914.8999,7944,7947.1001,7929.7998,7919.5,7929.8999,7880,7748.3999,7548.6001,7637.1001,7344.5,7410,7335.3999,7403.8999,7536.2002,
7914.8999,7944,7947.1001,7929.7998,7919.5,7929.8999,7880,7748.3999,7548.6001,7637.1001,7344.5,7410,7335.3999,7403.8999,7536.2002,7566.7998,
7944,7947.1001,7929.7998,7919.5,7929.8999,7880,7748.3999,7548.6001,7637.1001,7344.5,7410,7335.3999,7403.8999,7536.2002,7566.7998,7499.6001,
7947.1001,7929.7998,7919.5,7929.8999,7880,7748.3999,7548.6001,7637.1001,7344.5,7410,7335.3999,7403.8999,7536.2002,7566.7998,7499.6001,7405.5,
7929.7998,7919.5,7929.8999,7880,7748.3999,7548.6001,7637.1001,7344.5,7410,7335.3999,7403.8999,7536.2002,7566.7998,7499.6001,7405.5,0,
7919.5,7929.8999,7880,7748.3999,7548.6001,7637.1001,7344.5,7410,7335.3999,7403.8999,7536.2002,7566.7998,7499.6001,7405.5,0,0,
7929.8999,7880,7748.3999,7548.6001,7637.1001,7344.5,7410,7335.3999,7403.8999,7536.2002,7566.7998,7499.6001,7405.5,0,0,0,
7880,7748.3999,7548.6001,7637.1001,7344.5,7410,7335.3999,7403.8999,7536.2002,7566.7998,7499.6001,7405.5,0,0,0,0,
7748.3999,7548.6001,7637.1001,7344.5,7410,7335.3999,7403.8999,7536.2002,7566.7998,7499.6001,7405.5,0,0,0,0,0,
7548.6001,7637.1001,7344.5,7410,7335.3999,7403.8999,7536.2002,7566.7998,7499.6001,7405.5,0,0,0,0,0,0,
7637.1001,7344.5,7410,7335.3999,7403.8999,7536.2002,7566.7998,7499.6001,7405.5,0,0,0,0,0,0,0,
7344.5,7410,7335.3999,7403.8999,7536.2002,7566.7998,7499.6001,7405.5,0,0,0,0,0,0,0,0,
7410,7335.3999,7403.8999,7536.2002,7566.7998,7499.6001,7405.5,0,0,0,0,0,0,0,0,0,
7335.3999,7403.8999,7536.2002,7566.7998,7499.6001,7405.5,0,0,0,0,0,0,0,0,0,0,
7403.8999,7536.2002,7566.7998,7499.6001,7405.5,0,0,0,0,0,0,0,0,0,0,0,
7536.2002,7566.7998,7499.6001,7405.5,0,0,0,0,0,0,0,0,0,0,0,0,
7566.7998,7499.6001,7405.5,0,0,0,0,0,0,0,0,0,0,0,0,0,
7499.6001,7405.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
7405.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
